# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  372       2.726180114197e-10       1.364281464552e-13       2.223354797148e-14 
  373       2.706108736437e-10       1.350285654967e-13       2.180017246896e-14 
  374       2.686621333557e-10       1.336445853470e-13       2.137230100084e-14 
  375       2.667718616286e-10       1.322761883557e-13       2.094993437677e-14 
  376       2.649401106976e-10       1.309233490816e-13       2.053307107850e-14 
  377       2.631669137825e-10       1.295860342202e-13       2.012170723808e-14 
  378       2.614522849105e-10       1.282642025315e-13       1.971583661602e-14 
  379       2.597962187386e-10       1.269578047669e-13       1.931545057953e-14 
  380       2.581986903762e-10       1.256667835969e-13       1.892053808070e-14 
  381       2.566596552079e-10       1.243910735385e-13       1.853108563471e-14 
  382       2.551790487157e-10       1.231306008826e-13       1.814707729803e-14 
  383       2.537567863019e-10       1.218852836216e-13       1.776849464660e-14 
  384       2.523927631115e-10       1.206550313764e-13       1.739531675405e-14 
  385       2.510868538547e-10       1.194397453244e-13       1.702752016991e-14 
  386       2.498389126299e-10       1.182393181265e-13       1.666507889777e-14 
  387       2.486487727456e-10       1.170536338547e-13       1.630796437352e-14 
  388       2.475162465437e-10       1.158825679195e-13       1.595614544352e-14 
  389       2.464411252214e-10       1.147259869975e-13       1.560958834283e-14 
  390       2.454231786543e-10       1.135837489583e-13       1.526825667339e-14 
  391       2.444621552188e-10       1.124557027927e-13       1.493211138221e-14 
  392       2.435577816145e-10       1.113416885394e-13       1.460111073960e-14 
  393       2.427097626869e-10       1.102415372131e-13       1.427521031733e-14 
  394       2.419177812502e-10       1.091550707312e-13       1.395436296689e-14 
  395       2.411814979096e-10       1.080821018420e-13       1.363851879761e-14 
  396       2.405005508838e-10       1.070224340515e-13       1.332762515492e-14 
  397       2.398745558278e-10       1.059758615513e-13       1.302162659855e-14 
  398       2.393031056555e-10       1.049421691454e-13       1.272046488069e-14 
  399       2.387857703621e-10       1.039211321786e-13       1.242407892422e-14 
  400       2.383220968467e-10       1.029125164630e-13       1.213240480089e-14 
  401       2.379116087349e-10       1.019160782059e-13       1.184537570954e-14 
  402       2.375538062016e-10       1.009315639371e-13       1.156292195429e-14 
  403       2.372481657931e-10       9.995871043648e-14       1.128497092275e-14 
  404       2.369941402501e-10       9.899724466124e-14       1.101144706419e-14 
  405       2.367911583302e-10       9.804688367340e-14       1.074227186779e-14 
  406       2.366386246302e-10       9.710733456728e-14       1.047736384078e-14 
  407       2.365359194089e-10       9.617829439685e-14       1.021663848668e-14 
  408       2.364823984099e-10       9.525945010323e-14       9.960008283494e-15 
  409       2.364773926836e-10       9.435047844208e-14       9.707382661907e-15 
  410       2.365202084103e-10       9.345104591104e-14       9.458667983480e-15 
  411       2.366101747650e-10       9.256086599934e-14       9.213783140068e-15 
  412       2.367467897378e-10       9.167987331326e-14       8.972707003803e-15 
  413       2.369295791174e-10       9.080805546050e-14       8.735432610837e-15 
  414       2.371580487709e-10       8.994539625188e-14       8.501951680874e-15 
  415       2.374316845005e-10       8.909187566942e-14       8.272254606443e-15 
  416       2.377499519000e-10       8.824746983437e-14       8.046330442164e-15 
  417       2.381122962117e-10       8.741215097529e-14       7.824166894021e-15 
  418       2.385181421828e-10       8.658588739607e-14       7.605750308629e-15 
  419       2.389668939219e-10       8.576864344404e-14       7.391065662506e-15 
  420       2.394579347562e-10       8.496037947793e-14       7.180096551345e-15 
  421       2.399906270872e-10       8.416105183602e-14       6.972825179280e-15 
  422       2.405643122483e-10       8.337061280412e-14       6.769232348158e-15 
  423       2.411783103606e-10       8.258901058369e-14       6.569297446810e-15 
  424       2.418319201901e-10       8.181618925981e-14       6.372998440320e-15 
  425       2.425244190040e-10       8.105208876933e-14       6.180311859292e-15 
  426       2.432550624274e-10       8.029664486882e-14       5.991212789128e-15 
  427       2.440230843001e-10       7.954978910271e-14       5.805674859289e-15 
  428       2.448276965328e-10       7.881144877130e-14       5.623670232572e-15 
  429       2.456680889643e-10       7.808154689882e-14       5.445169594375e-15 
  430       2.465434292175e-10       7.736000220149e-14       5.270142141971e-15 
  431       2.474528625565e-10       7.664672905555e-14       5.098555573775e-15 
  432       2.483955117431e-10       7.594163746534e-14       4.930376078616e-15 
  433       2.493704768931e-10       7.524463303135e-14       4.765568325006e-15 
  434       2.503768353336e-10       7.455561691826e-14       4.604095450411e-15 
  435       2.514136414588e-10       7.387448582300e-14       4.445919050520e-15 
  436       2.524799265873e-10       7.320113194280e-14       4.290999168515e-15 
  437       2.535746988183e-10       7.253544294324e-14       4.139294284342e-15 
  438       2.546969428884e-10       7.187730192632e-14       3.990761303982e-15 
  439       2.558456200285e-10       7.122658739850e-14       3.845355548716e-15 
  440       2.570196678195e-10       7.058317323873e-14       3.703030744403e-15 
  441       2.582180000502e-10       6.994692866657e-14       3.563739010742e-15 
  442       2.594395065727e-10       6.931771821015e-14       3.427430850548e-15 
  443       2.606830531600e-10       6.869540167432e-14       3.294055139018e-15 
  444       2.619474813620e-10       6.807983410863e-14       3.163559113005e-15 
  445       2.632316083623e-10       6.747086577540e-14       3.035888360285e-15 
  446       2.645342268350e-10       6.686834211781e-14       2.910986808825e-15 
  447       2.658541048009e-10       6.627210372790e-14       2.788796716061e-15 
  448       2.671899854848e-10       6.568198631466e-14       2.669258658158e-15 
  449       2.685405871712e-10       6.509782067207e-14       2.552311519290e-15 
  450       2.699046030619e-10       6.451943264716e-14       2.437892480900e-15 
  451       2.712808284319e-10       6.394667202647e-14       2.325945918162e-15 
  452       2.726685469030e-10       6.337950028543e-14       2.216450426787e-15 
  453       2.740671563371e-10       6.281790560404e-14       2.109392646111e-15 
  454       2.754760425926e-10       6.226187418921e-14       2.004758425153e-15 
  455       2.768945794566e-10       6.171139025982e-14       1.902532817135e-15 
  456       2.783221285760e-10       6.116643603174e-14       1.802700073993e-15 
  457       2.797580393890e-10       6.062699170299e-14       1.705243640893e-15 
  458       2.812016490570e-10       6.009303543877e-14       1.610146150737e-15 
  459       2.826522823959e-10       5.956454335653e-14       1.517389418687e-15 
  460       2.841092518079e-10       5.904148951108e-14       1.426954436669e-15 
  461       2.855718572127e-10       5.852384587962e-14       1.338821367892e-15 
  462       2.870393859793e-10       5.801158234685e-14       1.252969541360e-15 
  463       2.885111128575e-10       5.750466669007e-14       1.169377446382e-15 
  464       2.899862999097e-10       5.700306456417e-14       1.088022727092e-15 
  465       2.914641964420e-10       5.650673948680e-14       1.008882176956e-15 
  466       2.929440389359e-10       5.601565282340e-14       9.319317332897e-16 
  467       2.944250509803e-10       5.552976377226e-14       8.571464717690e-16 
  468       2.959064432024e-10       5.504902934965e-14       7.845006009450e-16 
  469       2.973874131997e-10       5.457340437485e-14       7.139674567570e-16 
  470       2.988671454713e-10       5.410284145524e-14       6.455194970455e-16 
  471       3.003448113497e-10       5.363729097138e-14       5.791282960660e-16 
  472       3.018195689323e-10       5.317670106208e-14       5.147645390021e-16 
  473       3.032905630127e-10       5.272101760948e-14       4.523980164789e-16 
  474       3.047569250126e-10       5.227018422414e-14       3.919976190765e-16 
  475       3.062177729131e-10       5.182414223009e-14       3.335313318433e-16 
  476       3.076722111865e-10       5.138283064992e-14       2.769662288091e-16 
  477       3.091193307277e-10       5.094618618984e-14       2.222684674991e-16 
  478       3.105582087856e-10       5.051414322481e-14       1.694032834464e-16 
  479       3.119879088951e-10       5.008663378353e-14       1.183349847062e-16 
  480       3.134074808083e-10       4.966358753359e-14       6.902694636853e-17 
  481       3.148159604261e-10       4.924493176652e-14       2.144160507196e-17 
  482       3.162123697299e-10       4.883059138286e-14      -2.445954648312e-17 
  483       3.175957167130e-10       4.842048887724e-14      -6.871596502119e-17 
  484       3.189649953123e-10       4.801454432346e-14      -1.113680621782e-16 
  485       3.203191853398e-10       4.761267535956e-14      -1.524572099881e-16 
  486       3.216572524141e-10       4.721479717290e-14      -1.920257463697e-16 
  487       3.229781478920e-10       4.682082248525e-14      -2.301169806132e-16 
  488       3.242808088001e-10       4.643066153784e-14      -2.667751988668e-16 
  489       3.255641577663e-10       4.604422207645e-14      -3.020456696233e-16 
  490       3.268271029515e-10       4.566140933648e-14      -3.359746492068e-16 
  491       3.280686786605e-10       4.528214118330e-14      -3.686021306004e-16 
  492       3.292884718974e-10       4.490639405698e-14      -3.999398424867e-16 
  493       3.304862083118e-10       4.453415835917e-14      -4.299926092673e-16 
  494       3.316616126629e-10       4.416542341359e-14      -4.587655506661e-16 
  495       3.328144088213e-10       4.380017745860e-14      -4.862640836120e-16 
  496       3.339443197699e-10       4.343840763979e-14      -5.124939241199e-16 
  497       3.350510676060e-10       4.308010000265e-14      -5.374610891734e-16 
  498       3.361343735423e-10       4.272523948509e-14      -5.611718986064e-16 
  499       3.371939579084e-10       4.237380991011e-14      -5.836329769849e-16 
  500       3.382295401523e-10       4.202579397836e-14      -6.048512554890e-16 
  501       3.392408388419e-10       4.168117326080e-14      -6.248339737949e-16 
  502       3.402275716663e-10       4.133992819122e-14      -6.435886819570e-16 
  503       3.411894554373e-10       4.100203805893e-14      -6.611232422892e-16 
  504       3.421262060910e-10       4.066748100131e-14      -6.774458312476e-16 
  505       3.430375386890e-10       4.033623399644e-14      -6.925649413118e-16 
  506       3.439231674198e-10       4.000827285570e-14      -7.064893828671e-16 
  507       3.447828056005e-10       3.968357221636e-14      -7.192282860864e-16 
  508       3.456161656782e-10       3.936210553421e-14      -7.307911028120e-16 
  509       3.464229592312e-10       3.904384507614e-14      -7.411876084379e-16 
  510       3.472028969707e-10       3.872876191275e-14      -7.504279037910e-16 
  511       3.479556887420e-10       3.841682591098e-14      -7.585224170137e-16 
  512       3.486810435262e-10       3.810800572667e-14      -7.654819054457e-16 
  513       3.493786694415e-10       3.780226879720e-14      -7.713174575055e-16 
  514       3.500482737445e-10       3.749958133408e-14      -7.760404945727e-16 
  515       3.506895628321e-10       3.719990831557e-14      -7.796627728699e-16 
  516       3.513022422423e-10       3.690321347926e-14      -7.821963853446e-16 
  517       3.518860166562e-10       3.660945931467e-14      -7.836537635507e-16 
  518       3.524405898991e-10       3.631860705591e-14      -7.840476795313e-16 
  519       3.529656649421e-10       3.603061667422e-14      -7.833912476997e-16 
  520       3.534609439035e-10       3.574544687059e-14      -7.816979267219e-16 
  521       3.539261280502e-10       3.546305506840e-14      -7.789815213983e-16 
  522       3.543609177991e-10       3.518339740598e-14      -7.752561845456e-16 
  523       3.547650127189e-10       3.490642872925e-14      -7.705364188789e-16 
  524       3.551381115309e-10       3.463210258430e-14      -7.648370788934e-16 
  525       3.554799121111e-10       3.436037120998e-14      -7.581733727465e-16 
  526       3.557901114910e-10       3.409118553057e-14      -7.505608641394e-16 
  527       3.560684058597e-10       3.382449514831e-14      -7.420154741996e-16 
  528       3.563144905648e-10       3.356024833605e-14      -7.325534833621e-16 
  529       3.565280601142e-10       3.329839202982e-14      -7.221915332521e-16 
  530       3.567088081773e-10       3.303887182149e-14      -7.109466285662e-16 
  531       3.568565120874e-10       3.278164034438e-14      -6.988348338237e-16 
  532       3.569712888922e-10       3.252668269800e-14      -6.858673205294e-16 
  533       3.570533463239e-10       3.227399170562e-14      -6.720542153789e-16 
  534       3.571028989712e-10       3.202355958043e-14      -6.574058969128e-16 
  535       3.571201683161e-10       3.177537792169e-14      -6.419329968446e-16 
  536       3.571053827713e-10       3.152943771091e-14      -6.256464013881e-16 
  537       3.570587777177e-10       3.128572930803e-14      -6.085572525848e-16 
  538       3.569805955417e-10       3.104424244756e-14      -5.906769496317e-16 
  539       3.568710856723e-10       3.080496623478e-14      -5.720171502084e-16 
  540       3.567305046188e-10       3.056788914190e-14      -5.525897718049e-16 
  541       3.565591160079e-10       3.033299900422e-14      -5.324069930493e-16 
  542       3.563571906210e-10       3.010028301633e-14      -5.114812550348e-16 
  543       3.561250064318e-10       2.986972772822e-14      -4.898252626474e-16 
  544       3.558628486432e-10       2.964131904153e-14      -4.674519858937e-16 
  545       3.555710097252e-10       2.941504220564e-14      -4.443746612282e-16 
  546       3.552497894518e-10       2.919088181391e-14      -4.206067928806e-16 
  547       3.548994949384e-10       2.896882179979e-14      -3.961621541837e-16 
  548       3.545204406791e-10       2.874884543303e-14      -3.710547889006e-16 
  549       3.541129485846e-10       2.853093531584e-14      -3.452990125525e-16 
  550       3.536773480185e-10       2.831507337905e-14      -3.189094137459e-16 
